"date","REGION","price"
2003-06-05,"NSW1",19.7794266114834
2003-06-05,"QLD1",19.0832242911838
2003-06-05,"SA1",25.3159692976722
2003-06-05,"SNOWY1",20.478243124965
2003-06-05,"VIC1",20.9771116994401
2003-06-06,"NSW1",20.1162434139951
2003-06-06,"QLD1",18.8045351157106
2003-06-06,"SA1",26.1173738024888
2003-06-06,"SNOWY1",20.4072672389038
2003-06-06,"VIC1",21.3490709320558
2003-06-07,"NSW1",25.8544665515877
2003-06-07,"QLD1",24.3634211630336
2003-06-07,"SA1",28.3137381881717
2003-06-07,"SNOWY1",26.858914329975
2003-06-07,"VIC1",25.3231223982599
2003-06-08,"NSW1",21.9550216472869
2003-06-08,"QLD1",21.4414583843849
2003-06-08,"SA1",21.8982522941255
2003-06-08,"SNOWY1",23.1627711825589
2003-06-08,"VIC1",19.6409180131394
2003-06-09,"NSW1",25.6112726639938
2003-06-09,"QLD1",23.605365807728
2003-06-09,"SA1",25.9335204778263
2003-06-09,"SNOWY1",26.6628038387651
2003-06-09,"VIC1",21.8749377161737
2003-06-10,"NSW1",25.6115601946698
2003-06-10,"QLD1",23.5211986435371
2003-06-10,"SA1",28.5071585774216
2003-06-10,"SNOWY1",25.20181552359
2003-06-10,"VIC1",25.3686195519068
2003-06-11,"NSW1",24.1729382091309
2003-06-11,"QLD1",21.8695722220507
2003-06-11,"SA1",27.5078811191482
2003-06-11,"SNOWY1",25.1948795322228
2003-06-11,"VIC1",25.5322590573936
2003-06-12,"NSW1",20.4072842652274
2003-06-12,"QLD1",19.0004441440502
2003-06-12,"SA1",24.9940364233624
2003-06-12,"SNOWY1",21.1349792284568
2003-06-12,"VIC1",20.9631768563345
2003-06-13,"NSW1",19.4036757201769
2003-06-13,"QLD1",18.4814728015957
2003-06-13,"SA1",23.6728668838161
2003-06-13,"SNOWY1",20.2391651545396
2003-06-13,"VIC1",20.1626515300615
2003-06-14,"NSW1",29.2115438308355
2003-06-14,"QLD1",25.8725003289974
2003-06-14,"SA1",29.9394952091246
2003-06-14,"SNOWY1",32.156066460178
2003-06-14,"VIC1",27.3076405011608
2003-06-15,"NSW1",33.1275650387517
2003-06-15,"QLD1",29.8799830443711
2003-06-15,"SA1",29.8531696954776
2003-06-15,"SNOWY1",31.5311928502972
2003-06-15,"VIC1",27.8292335445271
2003-06-16,"NSW1",60.0876445859673
2003-06-16,"QLD1",58.2604118875494
2003-06-16,"SA1",47.3976281899059
2003-06-16,"SNOWY1",61.0849755979591
2003-06-16,"VIC1",47.9292550669065
2003-06-17,"NSW1",53.375249501158
2003-06-17,"QLD1",52.1460327924806
2003-06-17,"SA1",47.4810259816242
2003-06-17,"SNOWY1",60.8847837093364
2003-06-17,"VIC1",47.2402263754389
2003-06-18,"NSW1",57.747517201175
2003-06-18,"QLD1",55.4601824172993
2003-06-18,"SA1",32.9767325704129
2003-06-18,"SNOWY1",30.5824057164717
2003-06-18,"VIC1",31.3409724120401
2003-06-19,"NSW1",28.2500590017345
2003-06-19,"QLD1",26.333851143755
2003-06-19,"SA1",31.0491099587081
2003-06-19,"SNOWY1",28.2033232161774
2003-06-19,"VIC1",29.2729649142454
2003-06-20,"NSW1",24.3648081959987
2003-06-20,"QLD1",21.5561650695043
2003-06-20,"SA1",28.4436694816179
2003-06-20,"SNOWY1",25.9587055623238
2003-06-20,"VIC1",26.4057135015422
2003-06-21,"NSW1",25.9880849664059
2003-06-21,"QLD1",23.2715635848709
2003-06-21,"SA1",28.1246598000754
2003-06-21,"SNOWY1",27.2374152337262
2003-06-21,"VIC1",25.4156587088857
2003-06-22,"NSW1",39.9831065507781
2003-06-22,"QLD1",37.7892314164092
2003-06-22,"SA1",32.7322963836886
2003-06-22,"SNOWY1",36.1155453836139
2003-06-22,"VIC1",33.5143503840565
2003-06-23,"NSW1",486.594152284092
2003-06-23,"QLD1",439.123895780242
2003-06-23,"SA1",51.4659921630266
2003-06-23,"SNOWY1",550.477044718212
2003-06-23,"VIC1",324.134960094504
2003-06-24,"NSW1",428.72391391715
2003-06-24,"QLD1",94.8086894272079
2003-06-24,"SA1",91.4335322436395
2003-06-24,"SNOWY1",531.868805430498
2003-06-24,"VIC1",313.384342021159
2003-06-25,"NSW1",67.1846007840188
2003-06-25,"QLD1",62.447122132491
2003-06-25,"SA1",39.1876088410072
2003-06-25,"SNOWY1",36.9423339135652
2003-06-25,"VIC1",39.8001058354243
2003-06-26,"NSW1",23.5070379203066
2003-06-26,"QLD1",20.9660501751777
2003-06-26,"SA1",28.5311666583184
2003-06-26,"SNOWY1",25.1896103609136
2003-06-26,"VIC1",25.2834595513184
2003-06-27,"NSW1",21.7794162793721
2003-06-27,"QLD1",18.9601441476848
2003-06-27,"SA1",28.630984259133
2003-06-27,"SNOWY1",23.5055295953483
2003-06-27,"VIC1",24.4334575406826
2003-06-28,"NSW1",17.9650881772062
2003-06-28,"QLD1",15.8787338911091
2003-06-28,"SA1",20.6227931953856
2003-06-28,"SNOWY1",18.4492916390102
2003-06-28,"VIC1",17.531586128688
2003-06-29,"NSW1",15.8667851142409
2003-06-29,"QLD1",14.2470499209973
2003-06-29,"SA1",16.7720455705857
2003-06-29,"SNOWY1",16.4491460802788
2003-06-29,"VIC1",14.553555865195
2003-06-30,"NSW1",18.8562292702865
2003-06-30,"QLD1",17.4011614753686
2003-06-30,"SA1",21.3356921751065
2003-06-30,"SNOWY1",18.6901271613496
2003-06-30,"VIC1",19.0303672804796
2003-07-01,"NSW1",22.1855288342075
2003-07-01,"QLD1",20.7175721789405
2003-07-01,"SA1",22.5013932663151
2003-07-01,"SNOWY1",23.0276085656008
2003-07-01,"VIC1",20.5862820161044
2003-07-02,"NSW1",227.207695180297
2003-07-02,"QLD1",194.38417182288
2003-07-02,"SA1",24.1870990395284
2003-07-02,"SNOWY1",278.907469773851
2003-07-02,"VIC1",22.2335797877287
2003-07-03,"NSW1",23.0888056154992
2003-07-03,"QLD1",20.9480139880701
2003-07-03,"SA1",24.2284988752612
2003-07-03,"SNOWY1",23.497720015931
2003-07-03,"VIC1",22.2718664037029
2003-07-04,"NSW1",24.3436634333293
2003-07-04,"QLD1",21.8466424854279
2003-07-04,"SA1",26.4706108056561
2003-07-04,"SNOWY1",25.6393935405651
2003-07-04,"VIC1",24.9624001421242
2003-07-05,"NSW1",24.9155503247228
2003-07-05,"QLD1",22.1045243797164
2003-07-05,"SA1",25.1377783013696
2003-07-05,"SNOWY1",24.5193464382851
2003-07-05,"VIC1",23.1418649996275
2003-07-06,"NSW1",19.4174542991336
2003-07-06,"QLD1",17.2113810564765
2003-07-06,"SA1",19.7179991331371
2003-07-06,"SNOWY1",17.5657999357721
2003-07-06,"VIC1",17.9602880341761
2003-07-07,"NSW1",21.5392995352123
2003-07-07,"QLD1",18.5367868057391
2003-07-07,"SA1",23.7757919910238
2003-07-07,"SNOWY1",19.108398971731
2003-07-07,"VIC1",22.067187759187
2003-07-08,"NSW1",23.0242594674517
2003-07-08,"QLD1",19.6929797549215
2003-07-08,"SA1",26.5109081651449
2003-07-08,"SNOWY1",22.7154538785134
2003-07-08,"VIC1",25.2750731559071
2003-07-09,"NSW1",21.4446642672852
2003-07-09,"QLD1",18.4285514019218
2003-07-09,"SA1",25.7187030822103
2003-07-09,"SNOWY1",22.5603316582842
2003-07-09,"VIC1",23.898566687434
2003-07-10,"NSW1",19.7649032964801
2003-07-10,"QLD1",17.334046379912
2003-07-10,"SA1",27.839156084903
2003-07-10,"SNOWY1",20.4616297098656
2003-07-10,"VIC1",26.7655959067809
2003-07-11,"NSW1",18.229360396422
2003-07-11,"QLD1",15.8505322993022
2003-07-11,"SA1",21.5393247534571
2003-07-11,"SNOWY1",18.8351325382123
2003-07-11,"VIC1",19.3519343339579
2003-07-12,"NSW1",17.7750724458646
2003-07-12,"QLD1",15.1302757942677
2003-07-12,"SA1",19.9839444663987
2003-07-12,"SNOWY1",18.5545064775725
2003-07-12,"VIC1",17.3854704966691
2003-07-13,"NSW1",19.0887274569733
2003-07-13,"QLD1",16.5375258746395
2003-07-13,"SA1",19.8606915031129
2003-07-13,"SNOWY1",15.112681272376
2003-07-13,"VIC1",17.5385582073002
2003-07-14,"NSW1",21.6443759849053
2003-07-14,"QLD1",16.8124155440683
2003-07-14,"SA1",24.1291667362068
2003-07-14,"SNOWY1",18.9099438377424
2003-07-14,"VIC1",22.4286976245502
2003-07-15,"NSW1",21.0052442309497
2003-07-15,"QLD1",18.2137152411234
2003-07-15,"SA1",23.929516717836
2003-07-15,"SNOWY1",19.7609136679172
2003-07-15,"VIC1",22.1868352550958
2003-07-16,"NSW1",17.1794056292559
2003-07-16,"QLD1",15.1051988869697
2003-07-16,"SA1",20.4644039488911
2003-07-16,"SNOWY1",16.3697099942607
2003-07-16,"VIC1",18.4475126939446
2003-07-17,"NSW1",19.3323207300326
2003-07-17,"QLD1",16.8250092848103
2003-07-17,"SA1",22.991578566439
2003-07-17,"SNOWY1",19.0467997496809
2003-07-17,"VIC1",20.7932158611882
2003-07-18,"NSW1",17.5018706790992
2003-07-18,"QLD1",15.3566726219599
2003-07-18,"SA1",22.2692022089755
2003-07-18,"SNOWY1",16.9667384243702
2003-07-18,"VIC1",19.4513511338404
2003-07-19,"NSW1",20.2088290574676
2003-07-19,"QLD1",16.9943855764832
2003-07-19,"SA1",22.3022693553577
2003-07-19,"SNOWY1",18.6580269864948
2003-07-19,"VIC1",19.9275013147753
2003-07-20,"NSW1",18.0362983000273
2003-07-20,"QLD1",15.2332220378818
2003-07-20,"SA1",19.2075193737656
2003-07-20,"SNOWY1",15.2685266750044
2003-07-20,"VIC1",17.2785560158473
2003-07-21,"NSW1",20.1031181666968
2003-07-21,"QLD1",17.3602515847746
2003-07-21,"SA1",26.7704434271122
2003-07-21,"SNOWY1",18.9092498802734
2003-07-21,"VIC1",22.7911287324709
2003-07-22,"NSW1",17.7725325488141
2003-07-22,"QLD1",15.5567006881796
2003-07-22,"SA1",22.7134158319012
2003-07-22,"SNOWY1",17.0005614225373
2003-07-22,"VIC1",19.7969225799054
2003-07-23,"NSW1",17.4520474847805
2003-07-23,"QLD1",15.6184105011794
2003-07-23,"SA1",22.7611264897804
2003-07-23,"SNOWY1",17.7310305478247
2003-07-23,"VIC1",19.8072363041211
2003-07-24,"NSW1",22.3379511331638
2003-07-24,"QLD1",19.8400846023039
2003-07-24,"SA1",25.8440982399325
2003-07-24,"SNOWY1",22.991142898914
2003-07-24,"VIC1",23.1903668956774
2003-07-25,"NSW1",20.3190390818847
2003-07-25,"QLD1",18.108795275397
2003-07-25,"SA1",24.0398840905413
2003-07-25,"SNOWY1",19.0213885601363
2003-07-25,"VIC1",21.4195677199381
2003-07-26,"NSW1",39.1058125393023
2003-07-26,"QLD1",34.8466932011328
2003-07-26,"SA1",36.2793074601103
2003-07-26,"SNOWY1",46.4452862197018
2003-07-26,"VIC1",33.2196740359097
2003-07-27,"NSW1",77.2635333030774
2003-07-27,"QLD1",72.1940585783785
2003-07-27,"SA1",35.3887194338804
2003-07-27,"SNOWY1",72.2158012121235
2003-07-27,"VIC1",33.431329293747
2003-07-28,"NSW1",187.104390831572
2003-07-28,"QLD1",164.936861279105
2003-07-28,"SA1",133.890110560008
2003-07-28,"SNOWY1",154.654627542394
2003-07-28,"VIC1",126.197081420028
2003-07-29,"NSW1",281.427343132625
2003-07-29,"QLD1",256.429551124886
2003-07-29,"SA1",39.2748542474336
2003-07-29,"SNOWY1",159.457680679298
2003-07-29,"VIC1",46.3292394487742
2003-07-30,"NSW1",31.8379773699875
2003-07-30,"QLD1",29.3172377017723
2003-07-30,"SA1",30.3230249361181
2003-07-30,"SNOWY1",32.4864535128347
2003-07-30,"VIC1",29.4253836178823
2003-07-31,"NSW1",325.262721168981
2003-07-31,"QLD1",328.777682516107
2003-07-31,"SA1",30.988104675779
2003-07-31,"SNOWY1",203.180354716237
2003-07-31,"VIC1",31.3797342980761
2003-08-01,"NSW1",27.3838361967635
2003-08-01,"QLD1",27.3234660924708
2003-08-01,"SA1",30.0645674329836
2003-08-01,"SNOWY1",28.5679724949633
2003-08-01,"VIC1",25.604699892879
2003-08-02,"NSW1",23.7946351042518
2003-08-02,"QLD1",21.4088421243031
2003-08-02,"SA1",25.7514451301663
2003-08-02,"SNOWY1",23.3725605573218
2003-08-02,"VIC1",22.6118368377993
2003-08-03,"NSW1",18.533323424986
2003-08-03,"QLD1",17.0957093719172
2003-08-03,"SA1",19.385901194166
2003-08-03,"SNOWY1",16.7445502263538
2003-08-03,"VIC1",16.3972126992361
2003-08-04,"NSW1",18.74327036805
2003-08-04,"QLD1",17.0813339841873
2003-08-04,"SA1",20.9005476088696
2003-08-04,"SNOWY1",18.3199037711729
2003-08-04,"VIC1",18.4050601182709
2003-08-05,"NSW1",16.5264447197487
2003-08-05,"QLD1",15.1737098458076
2003-08-05,"SA1",18.4335811037526
2003-08-05,"SNOWY1",15.5585162428752
2003-08-05,"VIC1",15.2953573546182
2003-08-06,"NSW1",19.97938413994
2003-08-06,"QLD1",17.7748355782643
2003-08-06,"SA1",24.1169372205907
2003-08-06,"SNOWY1",19.3108419338117
2003-08-06,"VIC1",21.7118234834651
2003-08-07,"NSW1",19.3046049523348
2003-08-07,"QLD1",17.5093005388179
2003-08-07,"SA1",24.2908655380374
2003-08-07,"SNOWY1",19.3578193962032
2003-08-07,"VIC1",19.2718902188567
2003-08-08,"NSW1",18.5565264086355
2003-08-08,"QLD1",17.0589150815194
2003-08-08,"SA1",22.3101602417606
2003-08-08,"SNOWY1",18.6164674519409
2003-08-08,"VIC1",18.1274897745866
2003-08-09,"NSW1",23.1186330929368
2003-08-09,"QLD1",20.7153566684493
2003-08-09,"SA1",24.4931127287603
2003-08-09,"SNOWY1",21.9004572136881
2003-08-09,"VIC1",21.7630873782358
2003-08-10,"NSW1",23.7422146067542
2003-08-10,"QLD1",20.260011582194
2003-08-10,"SA1",25.7891664907236
2003-08-10,"SNOWY1",21.2324631692967
2003-08-10,"VIC1",21.7398681344753
2003-08-11,"NSW1",34.068883445769
2003-08-11,"QLD1",18.2818383513686
2003-08-11,"SA1",34.7182423055337
2003-08-11,"SNOWY1",25.3299244612953
2003-08-11,"VIC1",33.2448636637014
2003-08-12,"NSW1",19.7581022590571
2003-08-12,"QLD1",18.0037901593186
2003-08-12,"SA1",23.1496361915193
2003-08-12,"SNOWY1",20.1747244196394
2003-08-12,"VIC1",20.6949787495223
2003-08-13,"NSW1",19.5289771987469
2003-08-13,"QLD1",16.9950380583266
